cluster	tablet	objectId	signs
31	152938	P003584	AN BAR DUG~c EN~a EZEN~b GAL~a GA~a GI GU7 IB~a LU2 MIR~b MUD MUSZ3~a NANNA~a SAL SIMUG U4
32	149092	P003636	EN~a GARA2~a IB~a KU3~a KU~b1 NI~a SUM~a U4 ZATU753
32	151684	P003516	AB2 DUG~c EN~a GARA2~a GA~a IB~a IR11 KU~b2 NI~a SI SZAKIR~c U4 ZATU648 ZATU752 ZATU753
33	149175	P003822	BAR EN~a GIR3~c GUG2 KASZ~c MUD NIM~b1 NUN~a PAP~a PIRIG~b1 SAG SU~a SZE3 SZE~a SZU TAK4~a U2~b UB ZI~a
33	149582	P004966	AN BAR DA~a DIN DU GA~a GIR3~c GUL IB~a KI KIB LAM~b MUD MUSZ3~a NESAG2~a NIM~b1 NUN~a SZE3 SZU TAK4~a ZI~a
34	149456	P004831	SZU UB ZATU647
34	152855	P002719	GAL~a SZU UB UNUG~a ZATU647 ZI~a
35	149459	P004834	AN EN~a GA2~a1 GAL~a GIR3@g~c GIR~a HI KU6~a PA~a RAD~a UB UNUG~a ZAG~a
35	152928	P003548	AN EN~a GA2~a1 GAL~a GA~a GU7 HI KU6~a LA2 NANNA~a NIR~a PAP~a RAD~a SUG5 SUHUR SZITA~a1 TAG~d U4 ZATU728 ZATU753
36	149479	P004858	AN DUG~a E2~a EN~a GAL~a GU7 HI KI ME~a MUSZ3~a NAMESZDA NUN~a PAP~a SANGA~a SZU SZU2 U4 ZATU756
36	150811	P325158	AMA~a BA DUG~a E2~a EN~a GISZ3~b HI ME~a NINDA2 SANGA~a
37	149959	P000248	AGAR2 ALIM BAPPIR~d BIR3~c DUG~b EN~a GA'AR~a1 GA2~a1 GI GI6 GISZ KA~a KU6~a KUR@g~a KUR~b LAM~a N NAGA~a NIM~a NUN~a PU2 SIG7 SUHUR TUG2~a TUG2~a@g U2~b U4 UR4~a ZATU662
37	149965	P000279	A AB2 AGAR2 ALIM DUG~b E2~a EN~a GISZ LUM N NIM~a NUN~a PU2 SIG2~b SIG7 SZA3~a1 TUG2~a TUG2~a@g ZATU662
38	150063	P000240	A AB2 AMAR BALA~a E2~a EN~a GARA2~a GAZI GA~b GI GU4 GUKKAL~c HALUB ISZ~b KAL~a KISZ KISZIK~a MASZ MASZ2 MUD MUNU3 MUSZEN N NAM2 NUN~a PIRIG~b1 SI4~a SUHUR SZENNUR~a SZE~a TU~b U2~a U8 UD5~a UTUA~b ZATU718 ZI~a
38	150100	P000518	AB2 BALA~a E2~a EN~a GI GU4 GUKKAL~c ISZ~b KI MASZ MASZ2 MUSZEN N NAR NE~a PIRIG~b1 SAL SI4~a SZE3 SZE~a TU~b U8 UD5~a UTUA~b ZATU718 ZI~a
39	150128	P000181	GA2~a1 GISZ GU4 GURUSZ~a LA2 MASZ SAR~a SU~a SZU
39	150129	P000664	GISZ IN~b KAD4~a LA2 NUN~a SAR~a SU~a SZA SZE3 SZU UDU~c ZATU681
40	150130	P000566	ANSZE~b ASAR BA DUR2 EN~a ERIN EZEN~a GI KA~a KI MUD NAM2 NUN~a PAP~a PIRIG~b1 SAG SAL SUKUD SU~a SZENNUR~a SZE~a UB ZAG~a ZATU647
40	150131	P000314	BA EZEN~a GI KA~a KI SAG SIG2~b SU~a SZAM2 SZENNUR~a UNUG~a ZAG~a
41	150676	P329320	A AMA~a AN DUG~a EN~a GAN2 MEN~a NUNUZ~a1 RU SAL SILA3~a SZA3~a1 SZU ZATU788
41	151789	P003907	A AB~a AN DU7 DUG~a DUR2 EN~a GAN2 GI MEN~a MUSZ3~a PAP~a RU SANGA~a SILA3~a SZAGAN SZE~a SZU U2~a U4 UH3~a UR2 URU~a1 USZ~a
42	150731	P325740	DUR2 EN~a GI HI NIN PA~a SZE~a SZU UDU~a ZATU751~a
42	152434	P005115	AB~b BA E2~a EN~a GI PAP~a SZE~a SZITA~a1 SZU TU~b UB UD5~a UNUG~a
43	150753	P326287	DU GI GUG2 KU6~a LAGAB~b SAL SAR~a SZE~a TE U2~b
43	150897	P411609	GIBIL HI KISAL~b1 KU6~a LAGAB~b PAP~a SZE~a TE U4
44	150759	P326897	AB~a APIN~a BA DU E2~a EN~a GA~a GI NAGA~a PAP~a PIRIG~b1 SZE~a SZU
44	152393	P005074	BU~a EN~a GAN2 GI KI NAM2 PAP~a SI4~f SZE~a SZU
45	150762	P325485	GU~a HI SZE~a
45	150767	P330045	GAR GU~a HI SZEN~b SZE~a SZU2 TUR U4
46	150777	P325455	ABZU AN DU8~c GUG2 GUG2~a HI@g~a KU3~a LA2 NIM~b1 PAP~a SAL SUG5 SZE~a SZU SZUBUR U4
46	151188	P006362	DU8~c@g GUG2 HI@g~a LUKUR PAP~a SZE~a TUR TUR3~a U4
47	150808	P325068	GAR HAL HI@g~a KISAL~b1 KU6~a ME~a SANGA~a TUR3~b U4 ZATU710 ZATU714
47	152328	P006292	AB~a BAR BIR3~b GAR GUG2 HI@g~a KISAL~b1 KU6~a LAGAB~a ME~a SI SZA SZE~a U2~a ZATU710
48	150810	P325065	AB~a BA GU7 HI@g~a KU6~a SZIM~a U4 UNUG~a ZATU714
48	150844	P326800	AB~a GU7 GUG2 HI@g~a KI KU6~a NE~a SI4~f SUHUR U4 UDU~a ZATU714 ZATU759
49	150816	P325746	AB~a AN HI@g~a ZATU710
49	150907	P411624	AB~a HI@g~a LAGAB~a SZA SZE~a
50	150851	P325488	APIN~a GI GIBIL NAGA~a NAR NIM~a SANGA~a U4
50	150852	P330060	APIN~a GIBIL I KI NAGA~a NAR NUN~a U4 UB ZI~a
51	151122	P387736	AK~a BU~b DA~a DI DU E2~a EN~a E~a GA2~a1 GI6 ISZ~b KISAL~b1 MAH~a NA2~b2 NIM~b1 PAP~a PA~a SAL SI SUM~b TE TUN3~c UKKIN~a ZAG~a ZI~a
51	151124	P387741	BU~a BU~b E2~a EN~a E~a GA2~a1 GA2~a2 GI6 IN~b NA2~b2 NANSZE~b SI SZAB~b SZU TE TUN3~a UKKIN~a
52	151201	P382659	A AB~a DU DUG~a E2~a ERIN E~a GADA~a GAN2 GA~a GA~b GI IM~a ISZ~b KI KU3~a MUD MUSZEN NAGAR~a NA~a NE~a NIM~a NIN NUNUZ~a1 PAP~a RU SAL SANGA~a SUKKAL SU~a SZAB~b SZEG9 SZE~a SZITA~a1 SZU TUR3~a TUR3~b UMUN2 URU~a1 ZATU676~b ZATU752
52	151229	P464168	AB~a E2~a ERIN E~a E~b GADA~a GA~b GI GIR3~c IM~a MUSZEN NA~a NUNUZ~a1 PAP~a SAL SANGA~a SUKKAL SU~a SZAM2 SZE~a SZITA~a1 SZU TUR3~a UMUN2 ZATU676~b
53	151220	P006410	ABGAL AMA~a APIN~a DU DUG~a E2~a EN~a GA2~a1 GAL~a KISAL~b1 KU3~a KU6~a KUR~a ME~a NIM~a SAG SAL SZAGAN SZEN~c@t SZE~a TUR3~a U4 UNUG~a
53	152155	P006120	EN~a GA2~a1 GAL~a KU3~a KUR~a MA NIMGIR SAG SAL SANGA~a SZE~a TUG2~a
54	151260	P433193	GIBIL KI SAG SIG2~a3 SZE3 TUG2~a U4
54	151561	P004438	AL KI SZE3 U4 UB UDU~a
55	151402	P002469	AN BAR GAR NIR~a SIG7 TAK4~a UNUG~a ZATU651
55	153343	P001273	AN BAR DIN DUG~a U8 ZATU651
56	151415	P002508	NI2
56	151511	P002750	NI2
57	151458	P002631	GA~a KALAM~b RU SAL SANGA~a SIG7 ZI~a
57	154213	P002227	KALAM~b NU RU SAL
58	151620	P003022	KISAL~a1
58	153233	P001147	KISAL~a1
59	151689	P003570	DUG~b GARA2~a HI NAGA~a NAR SILA3~a SZU U2~a
59	151894	P004291	GAN~b GAR GARA2~a GESZTU~a GISZIMMAR~a3 HI KASKAL NAGA~a SZU TI U2~a U2~b UDU~a
60	151757	P003777	AB~a AL DUB~a EN~a IR11 NI~a NUN~a PAP~a PIRIG~b1 SAL SUKKAL SZU TUR U4 ZATU651@g
60	152605	P005287	AB~a AL AMA~a DUB~a EN~a GI KAB KUR~a NAM2 SAL SZU TUR UB ZATU628~a ZI~a
61	151951	P004392	APIN~a HI@g~a SZE~a UR5~a
61	154515	P004045	SZE~a
62	151957	P004406	U4
62	152028	P004668	NA~a U4
63	152072	P006028	A AN BA DA~a GAN2 GI GISZ3~b GU GUM~b KASZ~c KA~a KU~b1 LAGAB~a ME~a MUSZEN NAR NA~d NE~a NI~a PAP~a PIRIG~b1 SA~c SZA3~a1 SZIR~b SZU TAK4~a TI U2~b UDU~a ZI~a
63	152113	P006076	A AD~a AN BA DA~a DUR2 GI GI6 GIR3~c GISZ3~b GU GUM~b I KASZ~c KA~a KU~b1 MUNSZUB~b NAR NE~a NI~a RU SI SZA3~a1 SZU SZU2 TAK4~a UR2 ZI~a
64	152082	P006038	BAR KI RU U4 URU~a1
64	152206	P006170	BAR EN~a KI NU PAP~a RU SZUBUR URU~a1 ZATU624~b ZATU659
65	152086	P006047	APIN~a DI DUB~a E2~a EN2 EN~a E~a GAL~a GA~a GIR3@g~c GIR3~c GISZ3~b KU~b1 LAGAB~a LAGAB~b LAGAR~a LU2 MUNSZUB~b NAM2 NIN RAD~a SAG SAL SANGA~a SIG SZE~a SZUBUR TE U2~b UNUG~a URU~a1 UR~a ZATU659 ZATU819
65	152105	P006066	AMA~a AN DAR~b DI DU DUB~a E2~b EN2 GAL~a GA~a GIR3~c GISZ3~b GUG2 IDIGNA KU~b2 LAGAB~a LAGAB~b LU2 MUNSZUB~b NAM2 NE~a NIN NI~a RAD~a RU SAG SANGA~a SIG SUM~b SZE~a SZIDIM SZUBUR TAR~a TE TI U2~b URU~a1 UR~a ZATU659 ZATU819
66	152221	P006187	AN I KISZ LU2 MAR~a NI~a NUN~b SI SZIR~b UDUNITA~a
66	152252	P006224	AN MAH~b MUNSZUB~b NI~a NUN~b UDUNITA~a ZATU839
67	152336	P006301	BULUG3 BU~a GU4 GU7 KISAL~b1 KU6~a MUD NA~a SZE~a URU~a1
67	152368	P006337	BU~a DA~a IM~a KI KISAL~b1 KU6~a MUD SZE~a UR5~a
68	152412	P005093	AB~a BA GI KAB ME~a NINDA2 NI~a RU SAL SZE~a SZITA@g~a SZU ZATU659
68	152413	P005094	GU7 ME~a NI~a RU SANGA~a SZE~a SZITA@g~a TAR~a
69	152531	P005213	A ABGAL AB~a AGAR2 AMA~a AN DI ENGIZ EN~a GAL~a GAR GIR3@g~b HI HI@g~a IB~a KASZ~a KU6~a MASZ ME~a MU NIM~b3 NI~a PA~a RU SAG SAL SANGA~a SIG7 SILA3~a SUHUR SUKUD SZA3~a2 SZAB~a SZAGAN SZIDIM SZITA~a1 TU~b U2~b U4 UDU~a UMUN2 ZATU659 ZATU714
69	152535	P005217	A DI GAL~a GAR GIR3@g~b HI@g~a MASZ ME~a MU NI~a RU SUHUR SUKUD SZAB~a SZITA~a1 U2~b U4 UDU~a ZATU714
70	152597	P005279	A AD~a AD~c AL AMA~a AN BU~a DAH DA~a DIM~a DIN DISZ DU DUG~a DUR2 E2~a EN~a ERIM~a GAL~a GAR GA~a GI GI6 GU4@g I IL KA2 KASZ~b KASZ~c KI KISIM~a KU3~a KU6~a KUR~a KU~b1 LAGAB~b LAM MA MAH~a MASZ MEN~a MUSZEN NA~a NE~a NI~a NUNUZ~a1 PAP~a PA~a PU2 RU SAG SAL SANGA~a SAR~a SI SILA3~a SU~a SZA SZE~a SZU2 TAK4~a TI TUM~c TUR TU~b U2~b UB UD5~a UDU~a URU~a1 ZATU694~c ZATU735~a ZATU751~a
70	152598	P005280	A AB~a AD~c AL AMA~a AN BAR BU~a DAH DA~a DIM~a DISZ DU DUR2 E2~a E2~c EN~a ERIM~a GA2~a2 GAL~a GAR GA~a GESZTU~c5 GI GI6 I KA2 KASZ~b KI KISZ KU3~a KU6~a KUR~a KU~b1 LAGAB~b LAM LAM~b MA MAH~a MASZ MEN~a MUSZ3~a MUSZEN NA~a NI~a NUNUZ~a1 PAP~a PIRIG~b1 PU2 RU SAG SAL SAR~a SI SU~a SZA SZE3 SZE~a SZU SZU2 SZUR2~a TAK4~a TI TUM~c TUR TU~b U2~b U4 UD5~a UDU~a UR2 URU~a1 ZATU735~a ZATU751~a
71	152640	P005325	AN BA BU~a E2~a GISZ GU7 GURUSZ~a HI KA~a KU3~a MUD MUSZ3~a NIR~a SAGSZU SAL SZU SZUBUR TE UR2
71	152644	P005329	AN BAD~a BU~a E2~a GI6 GU7 HI KA~a MUD NI~a PA~a RU SAG SAL SI SUKKAL SZUBUR TE U4 UR4~b ZABALAM~a ZI~a
72	152713	P005403	AB2 DA~a EN~a GAN2 GI6 GU7 HI KI KU6~a MAR~a ME~a MUSZEN NE~a RAD~a SAL SZA3~a2 SZE~a SZU SZU2 SZUBUR U4 UR2 ZATU756 ZATU757
72	152714	P005404	A AN EN~a GAN2 GURUSZ~a KI KU6~a ME~a NAM2 RAD~a SAL SANGA~a SZE~a TUM~c U4 UR2
73	152913	P003520	A AB2 BA BAD BAR BUR2 BU~a DARA4~c3 DARA4~c5 DU6~a DUG~a DUG~b DUR2 DUR~b EN~a GA2~a1 GI HI KU6~a MASZ MUD MUSZEN NAM2 NAR NA~a NIM~b1 PAP~a PIRIG~b1 RAD~a RU SAL SAR~a SI SUKKAL SZE3 SZU2 TE TUG2~a TUR U8 UDU~a ZATU749~c ZATU751~a ZATU755~b ZATU756
73	152951	P003809	A AB~a AB~b AN BA BAD BAR BUR2 BU~a DU DUG~b DUR~b E2~a E2~b EN~a EZEN~a GA'AR~a2 GADA~a GALGA~b GAL~a GARA2~a GI GI6 GIR3~c GISZ HI IB~a IM~a IR~a KASZ~b KISIM~a LA2 MASZ ME~a MUD NA2~a NAMESZDA NINDA2 NU NUN~a PAP~a PA~a PIRIG~b1 SAG SAL SANGA~a SAR~a SUG5 SUH3 SZE3 SZE3@t SZU SZU2 SZURUPPAK~a TAR~a TUG2~a TUR U2~b U4 UDU~a ZATU631 ZATU749~b ZATU752 ZATU753
74	152915	P003524	AN BARA2~a BU~a DA~a ERIM~a EZEN~b GA2~a1 GA~a GI GIBIL HI IB~a KALAM~b LU2 LUGAL MUSZ3~a NAGA~a NAR NUNUZ~a1 PAP~a RU SAL SI SUHUR SU~a SZU2 U4 UMUN2 ZABALAM~a ZATU676~a
74	152932	P003575	AN BARA2~a BU~a DILMUN DIM~a DU DU6~a DUR2 EN~a ERIM~a EZEN~b GIBIL GIR3@g~b HI IB~a KID~a KUR~a LA2 MEN~a MUSZ3~a NAGA~a NUNUZ~a1 NUN~a PAP~a SAL SIG SUG5 SU~a SZA3~a1 SZU2 SZUBUR TUR U4 UH3~a ZATU676~a ZATU759 ZATU764
75	153007	P000776	GAR3 MUSZEN UR3~b2 ZATU694~d
75	153016	P000790	GAR3 GI GUL KA~a NA~b ZATU694~d
76	153295	P001227	EN~b NESAG2~a NUN~a ZATU724
76	153536	P001478	BA EN~b EZINU~d UMUN2
77	153542	P001484	DU EZEN~a GA~a KAK~b ZATU688~b
77	154466	P003851	DU GA~a PAP~b SANGA~a
78	153902	P002520	AB2 GIR2~a GU7 SILA3~a SZE~a@t SZITA~a1 ZATU753
78	153910	P002545	AB2 ANSZE~e GIR2~a GU7 SIG2~b SILA3~a SZE~a SZITA~a1 UNUG~a ZATU753
79	154358	P004249	DA~a GI HASZHUR KISAL~a1 NESAG2~b PA~a SANGA~a SILA4~b SZE3 SZITA@g~a UKKIN~a
79	154361	P004360	DA~a E2~a HASZHUR KISAL~a1 MEN~a MUSZ3~a NESAG2~b NUN~a SANGA~a SZAB~a SZITA~a1 UKKIN~a ZATU737
