cluster	tablet	objectId	signs
3	152545	P005227	AB~a ENGIZ GA2~a1 GESZTU~c5 GIBIL HASZHUR MA ME~a NI~a RU SUHUR SU~a SZAGAN SZU2 UDU~a ZATU644~a ZATU735~b
3	152564	P005246	AB~a AMAR BAR DUG~a DUG~b EN~a GA~a GIBIL GU7 HASZHUR KASZ~c MA ME~a PA~a SUHUR SU~a SZU2 UDU~a ZATU644~a ZATU753
4	150657	P006268	A AB~a AD~a AL AMAR AN BAD~a BAHAR2~a BARA3 BU~a DAR~a DAR~b DA~a DIM~a DU DU6~a DUR2 E2~a EN~a EZEN~b EZINU~a GA2~a1 GAL~a GESZTU~b GI GIR3@g~c GIR3~c GIR~a GISZ GU GU4 GUL HAL HI IN~b KASZ~c KI KID~e KUR~a MAH~b MASZ ME~a MUN~a1 MUSZ3~a MUSZEN NAM2 NA~a NE~a NIN NI~a NU NU11@t NUNUZ~c NUN~a PAP~a PA~a SAG SAL SI SIG7 SUKUD@g~d SU~a SZA3~a1 SZE~a SZITA@g~a SZU SZU2 SZU2~a SZUBUR SZUR2~b TAK4~a TAR TE TI TUN3~a TUR TUR3~a U2~b U4 U8 UDU~a UR~a ZATU659 ZATU773~a ZI~a
4	152065	P005573	A AL AMA~a AN BARA2~a BARA3 BU~a DARA3~c DA~a DIM~a DIN DU DU6~a E2~a EN~a ERIM~a ESZDA EZINU~a GA2~a1 GI GI6 GIR3@g~b GIR3~c GISZ GU GUL HI KAL~b2 KAR2 KASZ~c KI KISZIK~a KITI KU6~a LA2 LAL2~a LAM~b MA ME~a MUD MUN~a1 MUSZEN NA~a NIMGIR NIM~b1 NIM~b2 NI~a NUNUZ~a0 PAP~a PIRIG~b1 RAD~a SAL SI SUM~b SU~a SZU SZU2 SZU2~a SZUBUR TAK4~a TA~c TE TUR TUR3~a TU~a U2~b U4 U8 UB UDU~a URI3~a UR~a ZATU735~a ZATU773~a ZATU819
4	152087	P006048	A AB~a AN APIN~b BA BAN~b BU3 BU~a DU DU7 DUR2 E2~a EN~a GA2~a1 GI GI4~a GISZ GISZ3~b GU KALAM~a KASKAL KASZ~c KU3~a KU6~a MAH~a ME~a MU MUN~a1 MUSZEN NA~a NIMGIR NU NUNUZ~c NUN~a PAP~a PA~a RAD~a RU SAG SI SIG SILA3~a SZA3~a1 SZAGAN SZU SZU2 SZU2~a SZUBUR TAK4~a TE TUG2~a TUR U2~b U8 UR~a ZATU659 ZATU686~b ZATU697~c ZATU773~a
4	152093	P006054	A AB2 AB~a AMAR AN BA BAHAR2~b BAR BU~a DARA3~c DI DIM~a DIN DU DUG~a E2~b EN2 EN~a ERIM~a GAN2 GA~a GI GI4~a GIR3~c GISZ3~a HAL HI IDIGNA IM~a KAL~b2 KASKAL KASZ~c KA~a KI KU6~a KU~b1 MASZ MES ME~a MU MUN~a1 NAR NIMGIR NU PAP~a PA~a PIRIG~b1 RAD~a RU SAG SAL SANGA~a SI SZA SZA3~a1 SZAGAN SZE~a SZIDIM SZU SZUBUR SZUR2~b TAK4~a TAR TE TI@t TUR3~a U4 U8 UDU~a UR URI3~a URU~a1 UR~a USZ~a ZATU628~a ZATU659 ZATU686~b ZATU703 ZATU795 ZATU826
4	152095	P006056	AB2 AB~a ALAN~c AN BA BAHAR2~b BAR BU~a DA~a DIM~a DIN DU@g DUB~a E2~a E2~b EN~a GAL~a GI4~a GIR3~c GISZ GISZIMMAR~b1 GU4 GURUSZ~a HI HI@g~a HI@g~b IB~a KI KISAL~b1 KITI KU6~a KUR~a LA2 MUSZ3~a MUSZEN NA~a NE~a NIMGIR NIM~b1 NUNUZ~a1@t NUNUZ~c PAP~a RAD~a RAD~a@g RU SAL SANGA~a SI SIG2~b SUKKAL SU~a SZA3~a1 SZE3 SZU SZU2 SZU2~a SZUBUR SZUR2~b TA~c TE TI TUR TUR3~a UNUG~a UR~a USZ~a ZATU628~a ZATU647 ZATU687 ZATU751~a ZATU825
4	152104	P006065	A AN BAR BU~a DU E2~b EN2 EN~a EZEN~b GA2~a1 GAN2 GIR3~c HI IM~a ISZ~b KASKAL KI KISAL~b1 KU6~a ME~a MUN~a1 MUSZEN NAGA~a NAR NE~a NIGIN NU NUNUZ~a1 PAP~a PA~a PIRIG~b1 SAG SI SU~a SZA SZE~a SZU SZUBUR TI TUR U2~a U2~b UDU~a UNUG~a URU~a1 ZATU659 ZATU773~a ZATU795 ZATU811 ZATU832
4	152175	P006140	A ADAB AN BAR BU~a DANNA DARA4~c2 DAR~b DIM~a DIN DU E2~a E2~b EN~a ERIM~a ERIN E~b GAN2 GA~a GI GIR3~c GU HI IM~a IN~b ISZ~b KAL~b2 KASZ~c KU3~a KU6~a KU~b1 LA2 LAGAB~b MA MASZ MUSZEN NAM2 NAR NA~a NIMGIR NIM~b1 NI~a NUNUZ~a1 NUN~a PAP~a PA~a PIRIG~b1 RAD~a RU SAG SAL SANGA~a SIG7 SIG@g SUG5 SZA3~a1 SZE~a SZU SZU2 SZUBUR TAR~a TE TI U2~a U2~b UDU~a URI3~a UR~a ZATU659 ZATU697~c
5	151131	P464148	A AB~a AN BU~a E2~a EN~a E~a E~b GAL~a GI GISZ KI KISAL~b1 ME~a MUSZ3~a MUSZEN NA2~a NA~a NIR~a PAP@t PAP~a PA~a SAG SAL SANGA~a SI SZU SZU2~a SZURUPPAK~a TUR3~a UR~b ZATU759 ZATU809
5	151132	P464149	AB~a BU~a DAR~a DU E2~a EN~a ERIN E~a E~b GAL~a GAN2 GA~a IB~a IDIGNA KI KISAL~b1 KU6~a KU~b1 LA2 MASZ MUSZ3~a MUSZEN NAM2 NA~a PAP@t PAP~a PA~a PIRIG~b1 SAL SANGA~a SI SIPA SUHUR@t SZE~a TE TUR3~a ZATU752
5	151175	P464161	BU~a EN~a E~b GI KISAL~b1 MUSZ3~a NAM2 NIR~a PAP@t PAP~a SAL SANGA~a SI SUG5 SZEG9 SZURUPPAK~a TE UDU~a
5	151244	P464183	APIN~a BU~a DU EN~a E~a E~b GA~a IDIGNA KISAL~b1 KU6~a KU~b1 LA2 LAGAR~c NAM2 PAP@t PAP~a SAG SI SUG5 SUHUR SZE~a UR~b ZATU756
5	151245	P464184	APIN~a BA DU EN~a E~a GA~a IDIGNA KISAL~b1 KU~b1 PAP@t PAP~a PA~a SAG SI SZA SZAM2 SZE~a SZU
5	151246	P464185	A EN~a GIBIL KU~b1 MUSZ3~a NAR PAP@t PAP~a SI SUG5 SZEG9 SZE~a SZURUPPAK~a U4
5	151386	P002387	ALAN~a BU~a DA~a EN~a ERIN GAN2 KISAL~b1 ME~a MUSZ3~a SANGA~a SA~c SI SZITA~a1 TE UDU~a URI ZATU647
6	152675	P005360	BA BULUG3 KALAM~b KI KINGAL MUSZEN NI~a PA~a SA~c SI4~f SZE~a SZURUPPAK~b
6	152684	P005369	A BA BU~a DAR~a DU EN~a KI KU~b2 MUSZEN NI~a SANGA~a SA~c SI4~f SZE3 SZE~a SZIM~a TUR
6	152686	P005371	AB~a BA BAD~a EN~a EN~c GAL~a GIBIL KINGAL KUR~a KU~b1 LAGAB~b NIR~a NI~a SAL SA~c SI4~f SUKKAL SZAM2 SZE~a SZIM~a TE U4 ZATU651
6	152687	P005372	BARA3 EN~c GAL~a KINGAL KUR~a KU~b1 NAM2 NIR~a NI~a SAL SA~c SI4~f SUKKAL SZE~a SZIM~a TE URU~a1 ZAG~a
6	152688	P005373	AB~a BA DA~a EN~a GAL~a GIBIL KU~b1 NI~a SA~c SI SI4~f SZE~a SZIM~a TE TUN3~a ZATU651
6	152689	P005374	E2~b EN~c GAL~a KINGAL KU~b2 NI~a SAL SA~c SI4~f SZE~a SZIM~a TE ZAG~a
6	152690	P005375	BA BARA3 EN~c GAL~a KINGAL KU~b2 NI~a SAL SA~c SI4~f SZE~a SZIM~a TE ZAG~a
7	149128	P003724	E2~a EN~a GAN~a GARA2~a IB~a KISIM~a KU~b1 LA2 SANGA~a SUG5 SZAKIR~c ZATU752 ZATU753
7	149165	P003812	GARA2~a IB~a KISIM~b KU3~a KU~b1 LA2 NI~b PAD~a PAP~a SANGA~a SUG5 SZAKIR~c U4 ZATU648 ZATU752
7	149364	P004720	AN BA DUG~c EN~a KI MAH~a NAGA~a PAD~a SUHUR SZU2 U2~a U4
7	151558	P003502	E2~a EN~a GAN~a GA~b GISZ@t IB~a KISIM~a KU~b1 LA2 NI~b PAD~a SANGA~a SUG5 SZA SZAKIR~c U4 ZATU648 ZATU752 ZATU753
7	151559	P003551	AN BA DU DUG~c EN~a GARA2~a GA~a KU3~a KU~b1 NAGA~a NIR~a NI~a PAD~a PAP~a SUG5 SZAKIR~c TUR3~a U4 ZABALAM~a ZATU752
7	152783	P005473	GA~a GI IB~a KU3~a LA2 PAD~a PAP~a SANGA~a SUG5 SZAKIR~c U4 ZATU752 ZATU753
8	149858	P000577	BA DU IR~a KAR2~a MUSZ MUSZEN N NAGA~a NI2 SZA U2~b UR5~b ZI~a
8	150111	P000311	BA ERIM2 IM~a IR~a MUSZEN N NAGA~a NIMGIR SIG7 U2~b ZATU647
8	150116	P000534	ABZU AN ASAR BAHAR2~b BU~a DU6~a DUR2 E2~a E2~b GI KI N NANSZE~b NE~a NINLIL NI~b NUNUZ~a1 PAD~a RU TAK4~a TIDNUM TILLA2 TUM~a U4 UNUG~a UR2 USZUR3~b1
8	150117	P000160	AB~a AD~a AN ASAR BAHAR2~b BAR DU6~a DUR2 E2~a GI IM~a N NI~b NUNUZ~a1 TE TILLA2
8	150120	P000319	AD~a AN ASAR BA DU6~a IM~a KU~a MUSZEN N NAGA~a NI~a ZATU647
8	150123	P000533	AB~a ASZ2 BA BAHAR2~b BAR DUB~a DUR2 E2~a ERIM2 GA2~b GI GISZIMMAR~a2 IM~a IR~a MUSZEN N NAGA~a NA~a NI2 NIMGIR NUNUZ~a1 NUN~a PAP~a SIG7 SUSA TE TILLA2 TU~a U2~b ZATU647
9	148477	P000743	BA HI HI@g~a KU3~a MU SZITA~a1 SZITA~b1 UDU~a ZATU714
9	148479	P000759	AN BA GESZTU~b HI@g~a KAB KU3~a MUSZ3~a NAM2 NUN~a SZITA~b1 TA~c U4 UDU~a
9	148483	P000783	AB2 AN BA GESZTU~b HI HI@g~a IDIGNA KU3~a MEN~a SZA SZITA~a1 U8
9	148486	P000985	AMA~a BA GESZTU~b HI@g~a KU3~a PAP~a SZA SZE~a SZITA~a1 SZITA~b1 UDU~a
9	152982	P000742	BA EN~a GESZTU~b HI@g~a KU3~a MU SAG SZA SZE~a SZITA~a1 SZITA~b1 UDU~a ZATU714
10	150825	P325162	BU~a DUG~a E2~a EN~a KI KISAL~b1 KU6~a LAGAB~b ME~a MUSZEN NAM2 NE~a PAP~a RU SANGA~a SI SZU TE U4
10	150829	P325351	BA BU~a DU E2~a EN~a KISAL~b1 KU6~a ME~a MUSZEN PAP~a RU SI SZURUPPAK~b TE
10	151115	P006402	ASAR AZ BA BU~a DAR~b DU DUG~a E2~a EN~a KU6~a LA2 MUSZEN NAM2 NE~a PAP~a RAD~a RU SAL SIG7 SUG5 TE
10	151121	P382673	E2~a EN~a KISAL~b1 KU6~a ME~a MUSZEN NE~a SI
10	152344	P006309	AN BA BU~a DA~a EN~a GIR3~c GU7 KISAL~b1 KU6~a MUD MUSZEN NUMUN PAP~a SANGA~a TAR UDU~a
11	153810	P001919	AN BAR DU EN~a KU3~a KU6~a LAGAB~a MAR~b NAGAR~a NE~a RU SZELU SZESZ~a SZU SZUBUR SZUM TAG~a1 TUN3~a U2~b U4 UNUG~a
11	153811	P001920	AN BAR DIM~c HI@g~b IB~a KU3~a MAR~b NAGAR~a NE~a SZELU SZIDIM SZU SZUM TAG~a1 TAG~a1@t TAR TUN3~a TUR U4 UDU~a UR2 ZATU695
11	153813	P001922	AN ESZDA ILDUM~a KU3~a NAGAR~a NE~a RU SZAB~a SZELU TAG~a1 TUN3~a U4
11	153814	P001931	AN BA DIM~c GISZ@t IB~a KU3~a KU6~a MAR~b ME~a NAGAR~a NE~a SZELU SZIDIM SZITA~a1 SZU SZUM TAG~a1 TAR TUN3~a TUR U4 UDU~a UR2 ZATU695
11	153828	P001993	AN ANSZE~e BAD~a DU E2~b GAL~a GISZ@t GUM~b IB~a KAB KU3~a MAR~b NAGAR~a NAM2 NE~a RU SZELU SZITA~a1 SZU TAG~a1 TUN3~a U4 ZATU695
12	152733	P005423	A AB2 BAR BUR~a GI KITI KU3~a KU~b1 MASZ MASZ2 ME~a NI~a PAP~a PA~a SAG SI SIG2~b SZA3~a1 SZEN~a SZU2 TUG2~a TUN3~a URI
12	152735	P005425	A BUR~a GADA~a KITI KU~b1 ME~a NAGA~a PA~a SAG SIG2~b SZEN~a URI
12	152736	P005426	A BUR~a EN~a GADA~a GISZIMMAR~b1 KITI KU6~a KU~b1 ME~a MU MUD3~a NAGA~a NI~a PA~a RAD~a SAG SI SIG2~b SZEN~e SZIR~a SZITA~a3 SZU SZU2 TUN3~a UR2 ZATU750 ZATU777 ZATU787
12	152737	P005427	AB2 AMA~a BAR BUR~a BU~a EN~a GADA~a GAL~a GAN~c GISZIMMAR~b1 GURUSZDA HASZHUR KITI KU6~a KU~b1 ME~a NI~b PAP~a PA~a RAD~a RU SAG SAL SIG2~b SILA3~b SZITA~a1 SZU TE TUG2~a TUN3~a U4 UKKIN~a UR2 URI ZATU714 ZATU750
13	152992	P000757	LAGAR~a PIRIG~a1
13	153620	P001574	GAR3 KU6~a
13	154271	P003199	SZIR~a
13	154343	P004172	KU6~a NAM~c SUKUD ZATU759
14	148899	P002511	GA'AR~b2 U2~a U4 UR2 ZAG~c
14	148904	P002524	AN E2~a GISZ GISZ@t GU7 NAR SIG SZIDIM SZU2~b U2~a UR2 UR4~a ZI~a
14	153906	P002539	E2~a HAL LAGAB~b NAR SIG SZIM~a U2~a U4 UR2 UR4~a ZAG~c
15	149119	P003714	AB2 BA DUG~c EN~a GA~a KI ME~a MIR~a SI U4 ZATU753
15	149168	P003817	BA BU3 DUG~c E2~a EN~a GAN~b GA~a GI GU7 ME~a NA2~a SI U4 ZATU649 ZATU753
15	152781	P005471	AN DUG~c GA~a GI GU7 KALAM~b KASZ~c NU11 SI ZATU649 ZATU751~a ZATU753
16	149500	P004880	A AB2 AB~a AB~b AL AMA~a AN ARARMA2~b BA BAD~a BAN~a BIR3~a BU~a DU E2~a EN~a ERIM~a EZEN~b GA~a GI6 GIBIL GISZ3~b GUL HI IB~a IR~a KAB KALAM~a KASKAL KASZ~c KI KISAL~b1 KU6~a MASZ ME~a MUSZ3~a MUSZEN NA2~a NAM2 NA~a NINDA2 NUNUZ~c NUN~a PAP~a SAL SANGA~a SAR~a SI SIG SIG2~b SIG7 SUG5 SZA SZA3~a2 SZENNUR~b SZEN~b SZESZ~a SZE~a SZU SZU2 SZUBUR TAK4~a TAR TAR~a TE TI TUG2~a@g U2~b U4 UD5~a UDU~a UKKIN~a UNUG~a URI3~a ZATU651 ZATU651@g ZATU679 ZATU749~a ZATU753 ZI~a
16	151724	P003655	A AB~a AB~b AL AMA~a AN BA BAD3~b2 DA~a DI DU DUG~a DUG~b E2~a EN~a ERIM~a EZEN~b GA2~a2 GAL~a GAN~c GARA2~a GA~a GI GIBIL GISZ GU GU4 GU7 HAL HI IB~a KI KISAL~b1 LA2 MAR~a MEN~a ME~a MUSZ3~a NA2~a NAGAR~b NAMESZDA NE~a NIN NI~a NUNUZ~a1 NUN~a PAD~a PAP~a PIRIG~b1 SAL SANGA~a SILA3~a SUG5 SUKKAL SU~a SZA SZE~a SZIM~a SZITA~a1 SZU TAK4~a U2~a U4 URI3~a ZATU647 ZATU651 ZATU686~a ZATU751~a ZATU753
16	152950	P003808	AB2 AB~a AB~a@g AB~b ADAB AL ALAN~b AMA~a AN ARARMA2~a BA BAD BAR BU~a DILMUN DIM~a DU DUG~a DUG~c E2~a EN~a EZEN~b GA2~a1 GAL~a GAN~c GARA2~a GA~a GESZTU~a GESZTU~b GI GIBIL GU GUL HI IB~a KAB KAR2~a KASZ~b KA~a KI KU3~a KU6~a KUR~a LA2 MEN~a MIR~b MUD MUSZ3~a MUSZEN NA2~a NAMESZDA NA~a NUNUZ~c NUN~a PAD~a PAP~a PA~a SAG SAL SANGA~a SI SIG2~b SIG7 SILA3~a SUG5 SUKKAL SZA SZAKIR~c SZE3 SZEN~a SZE~a SZITA~a1 SZU SZUBUR SZUR2~a TAK4~a TAR TUR U4 UB UDU~a UMUN2 UNUG~a URI5 UTUL~a ZATU651 ZATU651@g ZATU659 ZATU686~a ZATU686~b ZATU687 ZATU752 ZATU753 ZI~a
17	149541	P004922	AMA~a DU8~c GA2~a1 GAL~a GAR GIBIL GU4 KU6~a SIG2~a1 SU~a SZA SZITA@g~a SZITA~a1 U4 UDU~a UMBIN~a ZATU659
17	152324	P006286	ANSZE~b BA DU8@g~c GAR HI@g~a KU6~a MU NE~a SILA3~a SZA SZITA@g~a SZITA~a1 U4 UDU~a UR2 ZATU714
17	152532	P005214	AB~a EN~a GAR KASZ~a KU6~a NIN PAP~a SAG SILA3~a SZE~a SZITA~a1 U4 ZATU659
18	149866	P000455	A AB~a ANSZE~b BU~a DIN DUB~b E2~b ERIM~a GAL~a GESZTIN~a GESZTU~a GI GI6 GISZ GISZIMMAR~a2 GUL HASZHUR HI IN~b KIN2~c KISZIK~a LI LUM MA MES NAGA~a NAMESZDA NU11 NUN~a RU SI SZA SZE~a SZU U2~b U4 ZATU633~b ZATU648
18	149867	P000431	A AD~a AL ALIM ANSZE~b APIN~b BA BAD BANSZUR~b1 BU~a DIN DUB~b DUR2 E2~a ERIM~a GAL~a GESZTIN~a GESZTU~a GI GI6 GISZ GISZ@t GISZIMMAR~a2 GUL HASZHUR HI IN~b KAK~a KI KIN2~c KISZIK~a KU6~a KUR@g~a LAM~a LI LISZ LUM MA MASZ MES MUSZEN NAGA~a NAM2 NU11 NUN~a PU2 RU SI SIG SU~a SZA SZE3 SZE~a SZU TAG~b U2~b U4 UR4~b URUDU~a ZATU633~a
18	149890	P000614	A AB~a AL BU~a DIN DUB~b EN~a ERIM~a GAL~a GI GI6 GISZ GUM~b HASZHUR KIN2~c KISZIK~a KUR@g~a KUR~a MA MES NUN~a SANGA~a SUHUR SZA SZE3 SZE~a SZU U2~b U4 URUDU@g~c
19	150765	P006378	BA GAR HI@g~a KU~b2 SZE~a SZIM~a TAR~a U4
19	152361	P006330	BA DU8~c GAR LAGAB~b NINDA2 SZE~a
19	152778	P005468	BA DUG~a GAR KASZ~a U2~a
20	150779	P325747	BA BU~a E2~a HI@g~a I SZE~a UB
20	152334	P006298	BA HI@g~a SZE~a
20	152360	P006328	BA GI GU7 HI@g~a SZE~a SZU UR5~a
21	150800	P006376	A AL AN BA BAR DAR~b DU DUB~a EN~a GA2~a1 GAL~a GISZ3~a GUG2 KASZ~a KISAL~b1 KU3~a ME~a NU11 NUMUN PAP~a SANGA~a SI SIG2~a SZA3~a1 SZE~a SZU TUR3~a UR2
21	150804	P325192	A AL AN BAR DAR~b DU DUB~a EN~a GA2~a1 GISZ3~a GUG2 HAL KASZ~a KU3~a ME~a NU11 PAP~a PA~a SANGA~a SZA3~a1 SZU TUR3~a UR2 ZATU776
21	150902	P411613	A AL BA DU DUB~a EN~a GA2~a1 GISZ3~a HAL KU3~a ME~a MUSZEN PAP~a PA~a SANGA~a SZA3~a1 SZE~a SZU TUR3~a U4 UR2
22	150827	P257532	AN BA EN~a GUM~b KISAL~b1 KU6 LAGAB~b SZAM2 SZE~a TE UR2
22	151214	P270809	BA LAGAB~b SZAM2 SZE~a TE
22	151297	P464273	BA GESZTU~c GI GIBIL KI LAGAB~b SZAM2 SZE~a TE U4
23	150895	P411604	A AB~a AN BAHAR2~b BULUG3 BU~a GIBIL GU7 KISAL~b1 KU6~a MUD NA2~a NAM~a NA~a NIN NUNUZ~a1 SZE~a SZUBUR TAR~a U4 ZATU694 ZATU788
23	150904	P411621	ABGAL AB~a AN BULUG3 EN~a ERIN GU7 N NUMUN NUNUZ~a1 NUN~a SAL SZAB~b SZE~a SZU TAR~a U4 UR5~a URI3~a ZATU788
23	152338	P006303	AN BIR3~b EZEN~a GU7 NAGA~a NUNUZ~a1 SIG7 SU~a SZE~a SZU TAR~a U4 UR5~a
