signI	signJ	{measureName}
3(N01)	A	67.98455916641078
1(N01)	UNUG~a	67.31652616205588
AN	E2~a	67.05475749418171
A	BU~a	67.04391653331646
3(N01)	BU~a	66.92246948388451
1(N14)	GAL~a	66.73972619500655
1(N01)	GADA~a	66.66950712392308
1(N01)	URU~a1	66.42634542676419
1(N01)	RAD~a	66.32071861409027
3(N57)	SAL	66.24780147290424
1(N01)	E2~b	66.21138953741851
2(N01)	7(N01)	66.12359103507204
3(N57)	SZE~a	65.98905732541236
2(N01)	PA~a	65.98049796070757
1(N01)	4(N14)	65.94700074521141
1(N01)	NUNUZ~a1	65.38231647534376
3(N01)	NUN~a	65.29163987103095
NAM2	PA~a	65.15528047748495
5(N14)	SZE~a	65.13875269760425
2(N01)	GAR	65.11970459636305
GI	U4	65.10705779585102
1(N01)	AMAR	64.96327708103819
AN	GI	64.69364731376712
1(N01)	U8	64.6886847094227
2(N01)	AB~a	64.62734591205434
AN	BA	64.61954563509887
2(N14)	UDU~a	64.39574969939432
3(N14)	EN~a	64.37863676391461
1(N01)	1(N39~a)	64.32762881320512
E2~a	PAP~a	64.06585431708312
BU~a	DU	63.88443030413237
AB~a	EN~a	63.815890763691215
2(N14)	BA	63.785476077357494
1(N01)	DUB~a	63.768522319083274
2(N01)	KUR~a	63.46104291258517
KAB	NAM2	63.01628944078395
1(N01)	UMUN2	62.990157771271875
1(N14)	A	62.96902739416981
AN	SI	62.820691161708915
2(N14)	7(N01)	62.79553738932527
BU~a	E2~a	62.600828014967604
2(N14)	U4	62.52241684451772
3(N57)	AN	62.44839373327547
1(N14)	BU~a	62.40445172377096
EN~a	SZITA~a1	62.2864455862271
BU~a	GI	62.27418134771855
1(N01)	1(N58)	62.210301802950674
1(N14)	NUN~a	62.11987729541109
1(N01)	KASZ~c	61.888090918062694
5(N01)	AN	61.79873042521945
1(N01)	2(N57)	61.658370330838096
AN	SZE~a	61.63850140614814
1(N57)	BA	61.5638162679891
EN~a	KU6~a	61.50869941988805
1(N01)	KAB	61.46337702213023
1(N24)	2(N39~a)	61.39734930122742
2(N14)	SAL	61.38380651980083
1(N57)	2(N14)	61.3553534699943
2(N57)	U4	61.294088969053306
HI	NUN~a	61.28006896066442
1(N14)	SANGA~a	61.26914612118559
1(N14)	2(N34)	61.029406614454956
GI	PAP~a	60.933603446772786
3(N01)	BAR	60.85267314636376
SAL	U4	60.82889729671429
1(N57)	DUG~c	60.58492936931191
3(N01)	E2~a	60.44130081978238
4(N01)	BA	60.29984904978234
1(N01)	UDUNITA~a	60.145231395200646
GAL~a	NAM2	59.724043976494976
3(N01)	DU	59.636996068016565
5(N01)	BA	59.60386200838145
4(N01)	PAP~a	59.459391976622975
2(N01)	NE~a	59.45909999805772
E2~a	NUN~a	59.377112611702046
BAR	SAL	58.91927158794094
1(N01)	ZATU659	58.84782543510952
BU~a	SAL	58.77893857239646
AN	DU	58.76918601583912
1(N24)	SZE~a	58.76884148679189
1(N01)	NA~a	58.66160159468838
1(N01)	GAN2	58.61983880744959
1(N01)	SIG7	58.582678426021154
3(N01)	4(N14)	58.507612984812056
1(N01)	NUN~b	58.43125323249159
2(N01)	UD5~a	58.161797561436096
1(N24)	2(N01)	58.07980909211246
1(N01)	NAR	58.060065930671
SAL	SZU	57.92277809895643
AN	SZU2	57.86515576374305
2(N14)	8(N01)	57.57875068977948
3(N14)	4(N14)	57.55220832449893
3(N01)	SZU2	57.515301563995685
BA	U4	57.46617224456608
1(N14)	ME~a	57.450761722345895
2(N01)	SZITA~a1	57.385452397479945
3(N14)	6(N01)	57.26589474999565
1(N01)	DIN	57.0790293117336
5(N01)	PAP~a	57.051394142812555
1(N14)	DU	57.02492872186623
3(N01)	GAL~a	57.022197563201296
2(N14)	PAP~a	56.72291682716193
3(N01)	7(N01)	56.71815970174909
BU~a	U4	56.66781986217603
4(N01)	4(N14)	56.65178431043074
1(N14)	U8	56.37643807482921
1(N14)	BAR	56.319164267847874
1(N01)	1(N02)	56.18673505620958
E2~a	U4	56.18388888350263
E2~a	SAL	56.11470138458586
1(N01)	AL	56.07251670777423
AN	NI~a	56.05621420567592
4(N01)	UDU~a	55.93464048728843
PA~a	SZE~a	55.9305852845175
GAL~a	GA~a	55.89843723434804
1(N34)	5(N14)	55.87730925199209
2(N14)	2(N34)	55.752870841479655
NUN~a	SANGA~a	55.72241533839577
1(N01)	MAR~a	55.611400805147525
1(N57)	PAP~a	55.4849799593247
E2~a	GI	55.351612702094044
4(N01)	8(N01)	55.303654079064025
4(N01)	SAL	55.263950032209
2(N01)	SZUBUR	55.193950912915355
2(N01)	5(N14)	55.11632682195478
GI	SAL	55.07242105423894
AN	GAL~a	54.673237794878354
3(N01)	SI	54.48678752636049
A	U4	54.40914602422736
SAL	SANGA~a	54.34571254218266
3(N57)	DU	54.33766105679793
4(N01)	GI	54.187733942369995
AN	ME~a	54.138133254548556
2(N01)	MASZ	54.10364598260681
E2~a	SZE~a	53.995770322385965
1(N14)	SUHUR	53.99000467957867
1(N01)	5(N14)	53.940917485036
PAP~a	SI	53.922817607855784
BU~a	SZU	53.914828820425306
3(N01)	5(N14)	53.89463135230474
U8	UD5~a	53.848478980060726
1(N14)	UD5~a	53.761386639624625
3(N01)	8(N01)	53.491700881907754
3(N57)	PIRIG~b1	53.43917777187071
1(N01)	NIM~a	53.39077520170641
5(N01)	GAL~a	53.07950494622576
NUN~a	U4	53.029993118548155
BU~a	TUR	53.01967559699675
BU~a	HI	52.90170070446747
E2~a	HI	52.89548347189326
2(N14)	GAR	52.817186310718654
PA~a	RAD~a	52.80934772645689
NAM2	RAD~a	52.72073486905511
1(N14)	HI	52.7129278726415
3(N57)	SZU	52.66101445716332
2(N14)	AN	52.65991669149237
A	E2~a	52.585245046522004
1(N01)	TI	52.54110942207781
2(N01)	MUSZEN	52.32041026562972
GAL~a	TE	52.270637082813444
A	SZE~a	51.96245677827043
2(N01)	DUG~a	51.93423531503058
3(N14)	UDU~a	51.7601200875269
5(N01)	8(N01)	51.70099587738148
SAL	SZE~a	51.67553607731415
2(N01)	AB2	51.577063280528286
1(N14)	KU6~a	51.28806047950362
A	PAP~a	51.22949796464169
HI	SAL	51.216051058718804
EN~a	SZUBUR	51.123966730017685
BU~a	DU6~a	51.118787168994736
GAL~a	NUN~a	51.09653903744557
1(N57)	SZUBUR	51.070802564753194
A	GI	51.04974234170962
1(N57)	3(N57)	50.99205049630257
2(N34)	3(N14)	50.847823546168385
2(N14)	GAL~a	50.6983807995899
3(N57)	SANGA~a	50.660708357461445
1(N01)	MU	50.55664302451536
EN~a	MUSZEN	50.51994213453472
3(N57)	4(N01)	50.49633444215359
2(N01)	TE	50.47385259903471
2(N01)	MA	50.469948241993755
BU~a	KI	50.44370815526493
1(N14)	KI	50.3949645442628
2(N01)	MUSZ3~a	50.36959345852263
1(N14)	MASZ	50.36359927200357
1(N34)	6(N01)	50.33977711824646
4(N14)	SZE~a	50.30253894329584
HI	PAP~a	50.153881718846726
BU~a	NUN~a	50.121171700353244
SZE~a	SZU	49.841012368806474
1(N01)	UTUA~a	49.80588624089402
2(N14)	5(N14)	49.72249047281911
3(N57)	GI	49.708992490550706
4(N01)	7(N01)	49.678675955200774
5(N01)	GI	49.65490133540284
NUN~a	PAP~a	49.55873122327143
EN~a	UDU~a	49.514651892254534
1(N01)	NAMESZDA	49.50923984121408
GAL~a	SZU	49.40592033568029
1(N57)	BU~a	49.38011610440677
GAL~a	SAL	49.37981545246336
1(N01)	TUN3~a	49.2743640156271
A	DU	49.25917849138463
1(N01)	9(N01)	49.13090051441826
EN~a	RAD~a	49.108290958962115
AN	SAG	48.9263929710054
BA	UDU~a	48.84161208947462
2(N01)	GA2~a1	48.77672008808254
1(N34)	2(N34)	48.76134085920994
6(N01)	EN~a	48.733347349891076
A	SAL	48.62387601984604
3(N14)	8(N01)	48.4556790800092
AB~a	GAL~a	48.41740702969835
SZU	U4	48.2208785778654
2(N45)	SZE~a	48.19671212187465
5(N01)	BAR	48.12802223622645
EN~a	NE~a	48.052773075363554
1(N39~a)	SZE~a	47.970812895441185
HASZHUR	MA	47.93936424764885
DU	SAL	47.81224309114745
SI	U4	47.80093704623916
1(N14)	NAM2	47.735021827411195
3(N57)	A	47.73269248206975
AB~a	AN	47.64379691403919
1(N01)	KASZ~b	47.5367210833383
3(N01)	KI	47.466072593789086
DU	E2~a	47.372867791052265
1(N14)	AB~a	47.295463548039905
GI	SZU	47.24660707858453
1(N34)	EN~a	47.15777171154836
AN	MUSZEN	47.143733906856504
AN	MAR~a	47.140339976294904
PAP~a	SU~a	47.09564412352166
BU~a	SI	47.08640069011156
3(N14)	5(N14)	47.06916310275908
U4	UDU~a	47.03803835159434
3(N01)	PA~a	46.978006807206214
1(N14)	1(N45)	46.93264371041869
2(N14)	GI	46.80316138112762
3(N01)	ME~a	46.79682471753949
BA	E2~a	46.782787372766265
1(N45)	2(N14)	46.72447975757629
AB~a	SZE~a	46.70057719741595
DI	NAM2	46.657752220786016
1(N01)	HI@g~a	46.65637213032603
1(N01)	SZA3~a1	46.603909647536746
2(N01)	UDUNITA~a	46.59317548885859
HI	U4	46.58070626066847
DU	SZE~a	46.550418065662605
ERIN	GAL~a	46.4397043222382
2(N01)	ZATU753	46.43587610340278
MASZ2	UD5~a	46.41157407789726
1(N14)	TUR	46.36738719943034
3(N01)	SANGA~a	46.35411744702882
EN~a	GISZ	46.32177880929908
6(N01)	8(N01)	46.270230499663356
1(N14)	PA~a	46.24220494423766
PAP~a	TUR	46.23199190758131
EN~a	TUG2~a	46.20421405278839
DU	U4	46.1979571677552
E2~a	SZU	46.14848881569739
1(N14)	MASZ2	46.08875863265681
1(N01)	URI3~a	46.07196887297448
2(N01)	U8	45.86893625790602
5(N01)	7(N01)	45.817854565060905
1(N39~a)	2(N01)	45.81023645089409
1(N01)	ZI~a	45.7758254089584
PAP~a	SANGA~a	45.57094487435949
2(N01)	DUG~c	45.363772498540904
1(N01)	LA2	45.3221098510106
SAL	TUR	45.32027472507669
3(N01)	HI	45.317880585630334
GAL~a	ME~a	45.305087725897685
4(N01)	BU~a	45.259405170659015
NE~a	SZE~a	45.201594535660746
E2~a	KI	45.14996405173337
ME~a	SZU	45.00990784817737
1(N01)	EZEN~b	44.895004631038276
NUN~a	SZU	44.78794148411901
1(N01)	NI~b	44.709272108628156
4(N14)	EN~a	44.705535386729366
U8	UDUNITA~a	44.68724082703197
AB~a	GI	44.656222610977814
2(N01)	2(N57)	44.60555904655202
DU	KI	44.60194082084612
1(N14)	1(N24)	44.59200550816079
1(N01)	ISZ~b	44.57359972898139
1(N25)	1(N42~a)	44.55560624338822
2(N14)	NUN~a	44.49321982180227
BA	SZU	44.47437485177593
EN~a	KISAL~b1	44.46224971630961
E2~a	ME~a	44.43472038146772
DU	SZU	44.408870213481
1(N57)	2(N57)	44.30457880974566
GAL~a	SZE~a	44.223308297535475
5(N01)	SZU	44.17446738587807
1(N57)	E2~a	44.163103107962854
1(N01)	ZATU737	44.13120394812828
1(N14)	SI	44.06766450185582
AN	NUNUZ~a1	44.061619683447105
1(N08)	2(N01)	44.06045712227146
1(N14)	DUG~a	44.037618537974
1(N14)	SAG	44.015556912823506
3(N01)	TUR	43.964363164202965
1(N01)	UR2	43.934067464618046
1(N34)	SZE~a	43.90241274839235
MUSZEN	PAP~a	43.874289578518365
1(N01)	SI4~a	43.8284036681744
ME~a	NUN~a	43.79990353468046
1(N57)	UDU~a	43.763206460395935
GI	KI	43.74683969048842
1(N14)	UDUNITA~a	43.74202354338627
AN	DA~a	43.72249791919073
1(N01)	HASZHUR	43.616849106963784
2(N01)	9(N01)	43.583975068542344
KU6~a	RAD~a	43.578642352386325
2(N01)	DA~a	43.56462692362311
E2~a	GAL~a	43.48608410772984
4(N01)	NUN~a	43.45469684441684
E2~a	SI	43.342180404174194
1(N57)	AN	43.322368640554785
SI	SZE~a	43.2971487183402
AN	PA~a	43.292969529344546
BAR	EN~a	43.26172866972209
KI	PAP~a	43.210668922986464
6(N01)	UDU~a	43.20855789954725
2(N01)	RU	43.073893438351476
GAR	U4	43.05956967916679
1(N57)	HI	43.04786374931367
1(N01)	U2~a	42.98861442821407
1(N01)	SZAB~a	42.83705238945008
1(N01)	UKKIN~a	42.712483327927366
EN~a	RU	42.63533031760987
3(N01)	KUR~a	42.62757204886362
GAL~a	UMUN2	42.5242617869391
2(N01)	KASZ~c	42.48885475787738
GAL~a	SUKKAL	42.45905408900456
2(N01)	GA~a	42.401836355212914
KI	U4	42.370249018846096
1(N01)	2(N39~a)	42.34616143265145
3(N01)	SAG	42.265151340706176
A	TAK4~a	42.249669727198885
APIN~a	EN~a	42.23721485667476
1(N01)	IM~a	42.196269797971645
SAG	SAL	42.194486597151005
1(N57)	SZE~a	42.19332125183216
EN~a	KUR~a	42.171987831529286
SZU	TUR	42.157598198540526
1(N01)	BAD~a	42.13897124060782
AN	RU	42.114382356755456
2(N01)	SU~a	42.09751542038873
1(N14)	TUG2~a	42.05099829267042
3(N57)	SU~a	42.02385168110727
SANGA~a	SZE~a	41.994103963552135
HI	SZU	41.91482790306484
4(N01)	5(N14)	41.910615753829354
1(N24)	3(N01)	41.84840351960779
HI@g~a	SZE~a	41.79133672635861
2(N39~a)	SZE~a	41.782389274841435
GAL~a	SZAB~a	41.76923615126939
NAM2	NUN~a	41.67723508493353
A	NI~a	41.57415262994513
ME~a	SANGA~a	41.571330641391775
1(N01)	DUR2	41.49046830329071
AB~a	U4	41.489963889159085
4(N01)	SZU	41.47666297132215
2(N01)	ERIM~a	41.44653992409542
5(N01)	SZU2	41.3735349787692
AN	NAM2	41.3253883709489
1(N01)	KA~a	41.308072635692845
3(N01)	NI~a	41.205309791061325
2(N01)	SUHUR	41.19824143270455
5(N01)	E2~a	41.196619371052456
