signI	signJ	{measureName}
1(N01)	DI	99.06970545599766
1(N14)	GAR	98.77545367591748
3(N01)	A	98.70972548385971
5(N01)	UDU~a	98.42919266750653
1(N14)	3(N57)	97.8276202165553
BU~a	SZE~a	97.811717453062
1(N01)	1(N08)	97.06927522211176
4(N01)	AN	96.69869268882049
A	BU~a	96.32483261248134
2(N01)	BAR	96.04324423362132
1(N01)	DUG~a	95.87917587208668
AN	KI	95.83379455742129
1(N14)	GAL~a	95.69099738120926
1(N01)	TUR3~a	95.56361129117876
1(N57)	SAL	95.43371540616717
GI	PAP~a	95.27624510895943
2(N01)	NI~a	95.12839650783542
2(N14)	BA	95.08822837588639
3(N01)	NUN~a	95.0749672652803
1(N01)	ZATU753	94.99975144863859
GAL~a	NAM2	94.73849605940303
EN~a	IB~a	94.51390613527279
5(N01)	SAL	94.50711459346755
1(N01)	APIN~a	94.40904360053915
EN~a	TUR	94.09917247025903
1(N14)	A	94.05501572331066
3(N01)	7(N01)	93.82080396946779
3(N01)	3(N57)	93.62525467964478
3(N01)	BU~a	93.54745623435915
AN	GI	93.54414304405248
5(N01)	AN	93.3929212329441
1(N01)	GA2~a1	93.14963486515533
3(N01)	GAL~a	93.14380990448018
3(N57)	SAL	92.94319413916355
BAR	U4	92.88560167418656
2(N01)	GAR	92.82434451280976
AN	E2~a	92.80704494915196
3(N57)	BU~a	92.6120760768407
1(N01)	GU4	92.60325947800402
3(N57)	E2~a	92.52969241621949
1(N01)	UNUG~a	92.39168147457224
2(N14)	U4	92.17040328669663
EN~a	KU6~a	92.06425198432797
BU~a	NAM2	91.92440460535717
1(N57)	2(N14)	91.92294403709064
4(N01)	BA	91.82083479256848
1(N01)	MA	91.51700471676688
1(N01)	KISAL~b1	91.49659660400731
2(N01)	TUR	91.42954319192451
1(N57)	4(N01)	91.17125483840144
3(N01)	8(N01)	90.8725471589639
GI	U4	90.63178913897468
3(N14)	4(N14)	90.34029606509371
2(N01)	HI	89.99339723663203
2(N14)	SAL	89.9532920236378
3(N01)	DU	89.81107156113166
NAM2	PAP~a	89.72738274016848
3(N01)	4(N14)	89.54191832663724
1(N45)	SZE~a	89.46676205123676
2(N14)	UDU~a	89.38297160160262
1(N14)	SZU2	88.86811442096337
3(N01)	E2~a	88.84041241750506
1(N01)	URU~a1	88.7669483203047
AN	BA	88.67907623155337
1(N01)	SZA	88.12152933076273
A	SZE~a	87.90076655179158
SAL	U4	87.77202359164248
3(N57)	SZE~a	87.70490365390933
A	PAP~a	87.53738764268557
1(N01)	U2~b	87.52317428135956
1(N01)	SUKKAL	87.45252175955733
