signI	signJ	{measureName}
GISZ	SZU2~a	44.0
BU~a	EN~a	43.88499285367392
E2~a	EN~a	43.55788298257334
2(N01)	TUG2~a	43.4165528915529
2(N01)	4(N14)	43.00675187385712
1(N01)	AMAR	42.96836802902979
2(N01)	E2~a	42.92383439141504
4(N14)	5(N01)	42.87220339000523
1(N01)	MA	42.82878977747399
1(N01)	ZATU659	42.802430902430906
E2~a	NUN~a	42.60637932329108
3(N01)	BA	42.543067738075486
DU	PAP~a	42.41759575220101
5(N01)	SZE~a	42.25122674710909
4(N01)	U4	42.05563339916787
1(N01)	GA2~a1	41.86190476190475
1(N01)	1(N39~a)	41.85237226224069
GAL~a	SZITA~a1	41.74930820813174
2(N01)	NUN~a	41.74658356940965
5(N01)	UDU~a	41.56565656565656
5(N01)	U4	41.55481326379159
1(N14)	PAP~a	41.51960221092076
1(N01)	ERIN	41.164177489177476
AN	SZU2	41.15472074222073
1(N14)	9(N01)	41.11478686861813
1(N01)	AL	41.080797470503356
2(N45)	SZE~a	41.08053269090562
1(N14)	GI	40.9741888549751
3(N57)	EN~a	40.73630347726147
1(N01)	DA~a	40.71270221007063
2(N14)	BA	40.538081998840504
2(N14)	6(N01)	40.515390818331994
1(N24)	1(N39~a)	40.39434030881398
1(N01)	GI6	40.362616827616804
3(N14)	4(N01)	40.124870129870104
1(N01)	UD5~a	40.071789321789325
2(N14)	EN~a	39.93868895765861
PA~a	RAD~a	39.88125485625485
1(N01)	SZA	39.87357017982018
1(N57)	3(N01)	39.72516843321797
HI	NUN~a	39.56769299478364
1(N34)	5(N14)	39.205281356574446
NAM2	RAD~a	39.18952713952714
5(N01)	EN~a	39.14197461035697
1(N14)	GAR	39.052548535056275
1(N57)	5(N01)	38.96520636226518
AN	HI	38.95583278255578
1(N01)	UB	38.732568411980175
2(N01)	3(N57)	38.616627540619476
1(N14)	AN	38.53375964751025
1(N25)	1(N42~a)	38.51362232183843
3(N01)	PAP~a	38.51154610835389
1(N34)	4(N01)	38.221858860094166
1(N01)	TUR3~a	38.175324675324674
1(N01)	ERIM~a	37.99530104398525
PAP~a	SZU	37.96661164922035
1(N01)	ZATU753	37.806386303754714
2(N01)	3(N01)	37.78050551868155
1(N34)	3(N01)	37.61580203250482
PAP~a	SZE~a	37.50550378740034
2(N14)	2(N34)	37.490763655587315
1(N14)	SAL	37.40405619497962
4(N01)	BA	37.25896668690786
AN	MAR~a	37.25794622044622
EN~a	ME~a	37.01220242402735
3(N57)	E2~a	36.95724331637269
1(N01)	KISAL~b1	36.93212065712065
1(N01)	SIG7	36.921277832261794
2(N01)	TUR	36.71427736836737
1(N01)	DI	36.628453768453774
2(N14)	UDU~a	36.46111111111111
BAD	TUG2~a	36.246753246753244
1(N01)	5(N01)	36.17253422961627
3(N01)	UDU~a	36.063738222561746
HI@g~a	ZATU714	35.98095238095238
AN	U4	35.8920393566362
4(N01)	EN~a	35.828135045782105
1(N57)	2(N14)	35.82159952153558
SAL	SZU	35.51022637206848
KU6~a	RAD~a	35.34318274318275
1(N57)	EN~a	35.192230574293276
1(N01)	2(N57)	35.123819236319235
1(N01)	APIN~a	35.10439380880558
KU6~a	ZATU759	34.85714285714286
2(N01)	SI	34.806935743467996
1(N01)	DUB~a	34.74918286477883
1(N01)	NAGA~a	34.738702963702956
AN	KI	34.718517496875705
1(N34)	5(N01)	34.501346082538035
2(N01)	SZU2	34.30547415547416
1(N01)	MASZ2	34.1170634920635
SAL	ZATU737	34.0
2(N14)	7(N01)	33.996070533943666
NUN~a	SANGA~a	33.96880652027711
2(N14)	U4	33.90196030970742
3(N01)	GI	33.86246379842843
1(N01)	PIRIG~b1	33.83010309865573
AN	BA	33.55155086141928
GAL~a	GA~a	33.53980908152735
TUR	U4	33.46206536231504
1(N57)	4(N01)	33.324894549894545
1(N01)	KASZ~c	33.31767676767678
2(N01)	KUR~a	33.29431307254837
4(N14)	SZE~a	33.158154324923075
1(N01)	GAN2	33.156696244931545
1(N39~a)	SZE~a	33.124203986587894
DI	NAM2	33.09605339105338
3(N57)	SAL	33.06676991549532
1(N01)	4(N14)	32.82395509435152
1(N14)	2(N34)	32.76121257016567
1(N01)	UNUG~a	32.65475872167049
1(N01)	DIN	32.6063492063492
5(N01)	SAL	32.40959615290111
3(N01)	AN	32.30179082613293
2(N01)	ME~a	32.23792726880963
SZE3	UDU~a	32.220238095238095
2(N01)	A	32.160883560883555
1(N01)	NA~a	32.13370178840767
BU~a	SZE~a	32.13299755799757
1(N01)	DUG~a	32.10470707146909
1(N01)	NI~b	32.08333333333332
BA	U4	31.978750416250417
1(N01)	E2~b	31.938278388278395
2(N34)	3(N14)	31.890248640248643
3(N01)	SZU	31.858269958941314
GI	U4	31.666037015867246
EN~a	TE	31.65141117052882
2(N01)	PA~a	31.483720485255017
1(N01)	NAR	31.383302808302812
3(N57)	SU~a	31.33548085901027
2(N01)	5(N01)	31.214381716494724
E2~a	KUR~a	31.172630474101066
1(N01)	MAR~a	31.06818181818182
1(N57)	1(N58)	31.00452007143184
1(N01)	UDUNITA~a	30.98134920634921
5(N01)	BA	30.9805193215797
BU~a	TUR	30.98030920867734
EN~a	TUG2~a	30.947532292269145
TAR	UDU~a	30.875
2(N39~a)	SZE~a	30.7457619089924
2(N01)	DU	30.740313262006815
1(N01)	1(N58)	30.638725490196077
AN	PAP~a	30.534958933991266
KAR2~a	NUN~a	30.51849252398788
3(N01)	4(N14)	30.40845290760152
U4	UDU~a	30.357864357864354
EN~a	ZATU651	30.285714285714285
1(N01)	SZE3	30.217375679875687
1(N01)	IM~a	29.866666666666664
2(N14)	GAR	29.851082397135034
2(N14)	8(N01)	29.843477392173043
BU~a	DU	29.82390982359149
PAP~a	U4	29.717934304848576
1(N01)	UR2	29.617424242424246
BU~a	GI	29.465689843703423
2(N01)	4(N01)	29.456097056844367
3(N57)	NUNUZ~a1	29.37846907993967
1(N01)	KASZ~b	29.347907647907654
3(N14)	UDU~a	29.28551948051948
BA	UDU~a	29.280170401493937
GAL~a	TE	29.254578754578755
BU~a	SAL	29.175837130916644
DUG~a	EN~a	28.971542638647907
A	TAK4~a	28.958505383505393
3(N57)	SZE~a	28.926537637199402
5(N01)	AN	28.89263829136121
EN~a	SZITA~a1	28.826049217380486
1(N14)	1(N45)	28.817204609116377
MUD	NUN~a	28.77738285106706
GAL~a	UMUN2	28.741176470588243
2(N01)	MA	28.569444444444446
1(N24)	2(N01)	28.557444657361813
1(N01)	NAGAR~a	28.557264957264955
KISAL~b1	KU6~a	28.546410533910542
PA~a	SZE~a	28.45169913898362
EN~a	SANGA~a	28.43563103563104
1(N45)	2(N14)	28.42801221766739
1(N14)	E2~a	28.33871648270039
4(N01)	4(N14)	28.181134654818862
3(N14)	6(N01)	28.006228085639854
1(N57)@t	E2~a	28.0
DI	ZATU737	28.0
3(N01)	3(N57)	27.823068518598706
1(N01)	KAB	27.807070707070707
1(N34)	6(N01)	27.794921091979926
2(N01)	NAM2	27.757750027750035
DUG~b	SZE~a	27.75
2(N01)	DUG~c	27.71810550560551
1(N01)	ZATU737	27.65714285714285
1(N01)	U8	27.65194805194806
4(N01)	UDU~a	27.615463980463986
1(N01)	RU	27.575216450216452
GISZ	TE	27.52857142857143
E2~a	U4	27.355316153393094
EN~a	GA2~a1	27.187463924963932
1(N34)	SZE~a	27.178428921202745
E2~a	SAL	27.152978377249326
1(N01)	GIR2~a	27.104761904761908
3(N57)	BU~a	27.079454199827715
1(N01)	URU~a1	27.064692252192255
