signI	signJ	{measureName}
1(N57)	5(N01)	115.68645912967543
AN	SZU	115.33987132991955
3(N01)	7(N01)	115.18436512176517
1(N01)	RU	114.96953899913865
AB~a	EN~a	114.93643512494377
DU	PAP~a	114.2010946160162
3(N01)	NUN~a	114.13637577750845
1(N14)	BU~a	114.00177934838098
BA	GI	113.31232522454538
3(N01)	3(N57)	113.21614968426647
4(N01)	BA	113.16233911695238
1(N57)	2(N14)	112.96053393045874
AN	BU~a	112.9027595540318
5(N01)	AN	112.68088906318907
2(N14)	AN	112.61533597374887
3(N01)	BU~a	112.11087953941905
1(N01)	MASZ	112.09490834676754
3(N01)	GAL~a	111.65545074603723
5(N01)	UDU~a	111.60598216673554
2(N14)	UDU~a	110.77429556144503
1(N14)	KU6~a	110.42073450243063
1(N01)	TAK4~a	110.33329526470794
AN	SAL	110.22074903543522
1(N01)	SUHUR	109.9398154379609
2(N14)	GI	109.65291272569148
1(N01)	5(N14)	109.58855326471125
3(N01)	8(N01)	109.36690404098157
PAP~a	U4	109.21330967639034
1(N14)	GAR	109.08227041137081
1(N14)	KI	108.77891339459592
2(N14)	7(N01)	108.12170425517246
1(N01)	RAD~a	107.98969337959704
1(N14)	2(N34)	107.76226583351075
1(N14)	PA~a	107.5033438266299
GAL~a	N	107.46390088915405
1(N01)	9(N01)	107.07781008733659
5(N01)	SAL	106.71111978731217
EN~a	SZU2	106.49236150446517
3(N14)	4(N14)	106.4855651196684
2(N01)	BAR	106.22480119864649
3(N01)	DU	105.74115045931613
GI	PAP~a	105.7138410365822
A	BU~a	105.28136164414464
1(N14)	SZU2	105.14278440145691
EN~a	UDU~a	104.97087688518852
2(N01)	NI~a	104.65037004714299
1(N01)	APIN~a	104.20600188652976
BU~a	SZE~a	104.20222604972692
AN	KI	103.87555302702091
2(N01)	5(N14)	103.79097191764252
AN	MUSZ3~a	103.64687042246054
EN~a	KU6~a	103.56670734685949
1(N57)	4(N01)	103.48315203452157
AN	BA	103.35423700242006
4(N01)	4(N14)	103.33022602594151
3(N01)	SANGA~a	103.32786077316435
GAL~a	NAM2	103.26764333241634
4(N01)	UDU~a	103.17589543852388
6(N01)	EN~a	103.15540748555772
EN~a	TE	103.14714390245369
GI	U4	102.98655543566666
1(N01)	DI	102.8338385509237
AN	GI	102.70667828908832
2(N14)	PAP~a	102.6760454203149
EN~a	TUR	102.24855559652015
5(N01)	PAP~a	102.13180360520083
SAL	U4	101.83964429468784
1(N01)	GU7	101.83938513218295
1(N01)	KISAL~b1	101.79758769542144
2(N01)	TUR	101.26525426444432
5(N01)	8(N01)	101.17671466138539
5(N01)	BA	101.12410178640461
3(N01)	E2~a	100.9875547707686
1(N01)	UD5~a	100.95397326713433
EN~a	IB~a	100.63054011920863
1(N01)	TUR3~a	100.39745331371095
1(N14)	ME~a	100.09862861635445
2(N01)	9(N01)	99.93324876056285
A	SZE~a	99.73586920265338
1(N01)	UNUG~a	99.55669612984438
BA	U4	99.37026700648288
1(N57)	BAR	99.2654265953123
2(N14)	2(N34)	99.21388193038663
3(N01)	5(N14)	98.18788622796265
3(N57)	E2~a	98.00655511762476
1(N01)	GA2~a1	97.99149986271782
1(N57)	SAL	97.67985723780744
4(N01)	GI	97.56754861750491
3(N57)	U4	97.04212572381913
1(N01)	DUG~a	97.0395832939915
4(N01)	SAL	97.01901168700246
3(N57)	SAL	96.98202312566998
1(N01)	1(N24)	96.97685005774065
2(N01)	HI	96.89555198580926
5(N01)	GI	96.89107623571927
A	PAP~a	96.7206728467745
2(N01)	GAR	96.61601439101966
AN	E2~a	96.46369121401258
1(N14)	NAM2	96.33964402520856
