signI	signJ	{measureName}
1(N57)	4(N01)	70.36539599988427
1(N14)	3(N57)	70.16247108337747
1(N14)	SZU	70.08722407164193
PAP~a	U4	69.74873102232512
4(N01)	AN	69.70837185840554
2(N01)	8(N01)	69.53658819972529
1(N01)	MASZ2	69.46369976016697
3(N01)	3(N57)	69.3375386203545
EN~a	TUR	69.1491644988392
1(N01)	SILA3~a	69.06170408877959
BU~a	SZE~a	68.9387229694795
BAR	U4	68.82400243821502
1(N34)	4(N01)	68.7725197371922
GA~a	ZATU753	68.50436292612636
5(N01)	SAL	68.48165672785022
2(N01)	HI	68.3991961251867
1(N14)	SZU2	68.3784340127405
2(N01)	TUR	68.3194059580654
1(N01)	NAGA~a	68.29321502795719
AN	HI	67.89378716171343
1(N01)	SZA	67.73203719722946
1(N01)	UNUG~a	67.31652616205588
1(N01)	UB	67.06889846283157
AN	KI	67.0671873776714
3(N57)	BU~a	66.94986872982483
1(N01)	GADA~a	66.66950712392308
3(N01)	A	66.59726268399871
1(N01)	URU~a1	66.42634542676419
1(N01)	RAD~a	66.32071861409027
3(N57)	SAL	66.24780147290424
1(N01)	E2~b	66.21138953741851
2(N01)	7(N01)	66.12359103507204
3(N01)	BU~a	66.0504694838845
GAL~a	SZITA~a1	65.9854841477545
2(N01)	PA~a	65.98049796070757
1(N01)	4(N14)	65.94700074521141
1(N14)	GAL~a	65.88372619500656
BU~a	NAM2	65.86763246105691
AN	BU~a	65.56472027347785
1(N01)	NUNUZ~a1	65.38231647534376
3(N01)	NUN~a	65.29163987103095
EN~a	TE	65.26675575590946
5(N14)	SZE~a	65.13875269760425
2(N01)	AB~a	64.62734591205434
3(N57)	SZE~a	64.51974709319798
2(N14)	UDU~a	64.39574969939432
3(N14)	EN~a	64.37863676391461
1(N01)	1(N39~a)	64.32762881320512
2(N01)	GAR	64.28770459636304
NAM2	PA~a	64.15895694807318
2(N14)	BA	63.785476077357494
1(N01)	DUB~a	63.768522319083274
1(N01)	U8	63.69370983505084
1(N01)	AMAR	63.597327332294455
AN	E2~a	63.4333940982547
1(N01)	UMUN2	62.990157771271875
2(N14)	7(N01)	62.79553738932527
AN	BA	62.74344030223299
2(N01)	KUR~a	62.557042912585175
2(N14)	U4	62.52241684451772
E2~a	PAP~a	62.4404673201791
1(N01)	1(N58)	62.210301802950674
AB~a	EN~a	61.9311723414386
1(N01)	KASZ~c	61.888090918062694
1(N01)	2(N57)	61.658370330838096
1(N14)	BU~a	61.516451723770956
1(N01)	KAB	61.46337702213023
1(N24)	2(N39~a)	61.39734930122742
2(N14)	SAL	61.38380651980083
1(N57)	2(N14)	61.3553534699943
